AUC,delta,各対象の所属クラスター数
0.8566432985580438,-8.5,"48.0, 40.0, 2.0, 37.0, 52.0, 32.0, 87.0, 57.0, 87.0, 49.0, 94.0, 63.0, 73.0, 66.0, 55.0, 40.0, 50.0, 44.0, 100.0, 77.0, 69.0, 65.0, 98.0, 52.0, 74.0, 100.0, 82.0, 39.0, 19.0, 32.0, 11.0, 99.0, 8.0, 69.0, 40.0, 42.0, 100.0, 82.0, 45.0, 41.0, 9.0, 65.0, 20.0, 62.0, 48.0, 40.0, 1.0, 16.0, 26.0, 62.0, 50.0, 28.0, 78.0, 60.0, 1.0, 44.0, 23.0, 5.0, 18.0, 5.0, 64.0, 15.0, 62.0, 18.0, 27.0, 75.0, 42.0, 48.0, 13.0, 43.0, 93.0, 58.0, 100.0, 100.0, 49.0, 37.0, 100.0, 97.0, 4.0, 9.0, 31.0, 16.0, 52.0, 8.0, 15.0, 100.0, 94.0, 32.0, 64.0, 95.0, 82.0, 7.0, 28.0, 35.0, 58.0, 69.0, 24.0, 61.0, 99.0, 42.0, 56.0, 58.0, 64.0, 1.0, 19.0, 83.0, 11.0, 98.0, 62.0, 1.0, 10.0, 75.0, 33.0, 65.0, 82.0, 62.0, 79.0, 45.0, 6.0, 99.0, 75.0, 58.0, 79.0, 68.0, 23.0, 7.0, 90.0, 17.0, 3.0, 59.0, 13.0, 89.0, 25.0, 68.0, 5.0, 54.0, 4.0, 9.0, 11.0, 58.0, 54.0, 30.0, 18.0, 62.0, 19.0, 58.0, 4.0, 51.0, 27.0, 21.0, 68.0, 14.0, 35.0, 69.0, 71.0, 100.0, 44.0, 9.0, 90.0, 8.0, 12.0, 20.0, 59.0, 48.0, 4.0, 56.0, 44.0, 32.0, 99.0, 100.0, 3.0, 68.0, 35.0, 20.0, 45.0, 35.0, 49.0, 79.0, 4.0, 68.0, 55.0, 7.0, 72.0, 44.0, 1.0, 27.0, 97.0, 70.0, 2.0, 84.0, 23.0, 69.0, 23.0, 67.0, 93.0, 54.0, 87.0, 23.0, 17.0, 9.0, 83.0, 64.0, 3.0, 61.0, 52.0, 69.0, 95.0, 52.0, 58.0, 16.0, 58.0, 41.0, 25.0, 30.0, 41.0, 56.0, 33.0, 37.0, 46.0, 95.0, 66.0, 70.0, 99.0, 82.0, 52.0, 82.0, 34.0, 43.0, 45.0, 47.0, 69.0, 91.0, 50.0, 100.0, 14.0, 3.0, 7.0, 99.0, 23.0, 10.0, 47.0, 17.0, 85.0, 72.0, 22.0, 100.0, 31.0, 14.0, 80.0, 91.0, 75.0, 93.0, 100.0, 75.0, 19.0, 73.0, 80.0, 98.0, 9.0, 65.0, 28.0, 10.0, 21.0, 44.0, 12.0, 42.0, 89.0, 35.0, 67.0, 67.0, 12.0, 55.0, 86.0, 37.0, 14.0, 29.0, 73.0, 12.0, 23.0, 89.0, 84.0, 50.0, 40.0, 89.0, 1.0, 78.0, 34.0, 52.0, 21.0, 29.0, 67.0, 98.0, 86.0, 51.0, 89.0, 33.0, 99.0, 18.0, 98.0, 52.0, 69.0, 89.0, 37.0, 72.0, 25.0, 100.0, 79.0, 54.0, 100.0, 25.0, 34.0, 50.0, 30.0, 67.0, 41.0, 58.0, 17.0, 17.0, 100.0, 71.0, 33.0, 99.0, 52.0, 20.0, 3.0, 20.0, 26.0, 26.0, 100.0, 7.0, 95.0, 32.0, 24.0, 8.0, 49.0, 57.0, 29.0, 65.0, 37.0, 53.0, 50.0, 42.0, 11.0, 100.0, 95.0, 14.0, 77.0, 9.0, 37.0, 57.0, 67.0, 31.0, 9.0, 26.0, 64.0, 31.0, 34.0, 82.0, 64.0, 34.0, 44.0, 7.0, 98.0, 19.0, 25.0, 27.0, 69.0, 80.0, 17.0, 79.0, 28.0, 51.0, 28.0, 33.0, 42.0, 4.0, 98.0, 75.0, 27.0, 62.0, 36.0, 89.0, 16.0, 20.0, 22.0, 18.0, 60.0, 99.0, 33.0, 82.0, 21.0, 95.0, 81.0, 77.0, 55.0, 98.0, 98.0, 74.0, 100.0, 34.0, 21.0, 99.0, 77.0, 32.0, 79.0, 10.0, 78.0, 18.0, 1.0, 82.0, 34.0, 7.0, 20.0, 100.0, 46.0, 53.0, 72.0, 11.0, 65.0, 16.0, 40.0, 86.0, 26.0, 30.0, 15.0, 92.0, 87.0, 42.0, 82.0, 67.0, 24.0, 44.0, 55.0, 85.0, 100.0, 12.0, 46.0, 80.0, 42.0, 20.0, 69.0, 91.0, 52.0, 83.0, 8.0, 11.0, 60.0, 42.0, 16.0, 19.0, 72.0, 35.0, 100.0, 19.0, 33.0, 87.0, 18.0, 87.0, 14.0, 97.0, 7.0, 28.0, 69.0, 84.0, 29.0, 43.0, 78.0, 16.0, 47.0, 74.0, 97.0, 91.0, 75.0, 89.0, 14.0, 41.0, 6.0, 33.0, 64.0, 29.0, 15.0, 37.0, 73.0, 36.0, 25.0, 10.0, 19.0, 59.0, 38.0, 5.0, 60.0, 40.0, 4.0, 3.0, 92.0, 38.0, 7.0, 11.0, 68.0, 31.0, 15.0, 37.0, 19.0, 1.0, 5.0, 19.0, 45.0, 79.0, 2.0, 4.0, 45.0, 17.0, 8.0, 79.0, 79.0, 77.0, 52.0, 55.0, 55.0, 73.0, 38.0, 100.0, 68.0, 84.0, 12.0, 1.0, 81.0, 73.0, 75.0, 16.0, 4.0, 13.0, 13.0, 52.0, 11.0, 31.0, 65.0, 6.0, 22.0, 1.0, 79.0, 48.0, 84.0, 100.0, 4.0, 55.0, 55.0, 20.0, 93.0, 78.0, 78.0, 7.0, 99.0, 32.0, 91.0, 1.0, 34.0, 14.0, 95.0, 47.0, 69.0, 77.0, 29.0, 10.0, 99.0, 23.0, 67.0, 36.0, 29.0, 63.0, 99.0, 6.0, 13.0, 19.0, 51.0, 82.0, 13.0, 47.0, 8.0, 51.0, 70.0, 40.0, 79.0, 52.0, 16.0, 72.0, 14.0, 67.0, 87.0, 1.0, 1.0, 73.0, 85.0, 75.0, 26.0, 33.0, 72.0, 30.0, 69.0, 62.0, 41.0, 84.0, 68.0, 11.0, 30.0, 24.0, 1.0, 98.0, 13.0, 87.0, 9.0, 85.0, 30.0, 64.0, 75.0, 47.0, 88.0, 100.0, 67.0, 12.0, 52.0, 73.0, 73.0, 41.0, 73.0, 63.0, 95.0, 31.0, 20.0, 61.0, 2.0, 34.0, 100.0, 53.0, 36.0, 53.0, 37.0, 2.0, 37.0, 32.0, 50.0, 28.0, 100.0, 67.0, 24.0, 6.0, 3.0, 99.0, 55.0, 56.0, 74.0, 95.0, 46.0, 96.0, 39.0, 75.0, 85.0, 98.0, 23.0, 13.0, 94.0, 7.0, 9.0, 70.0, 83.0, 9.0, 41.0, 40.0, 53.0, 11.0, 87.0, 52.0, 24.0, 57.0, 95.0, 71.0, 100.0, 12.0, 98.0, 58.0, 69.0, 57.0, 13.0, 3.0, 1.0, 87.0, 100.0, 29.0, 19.0, 12.0, 11.0, 2.0, 23.0, 23.0, 97.0, 68.0, 8.0, 9.0, 13.0, 83.0, 20.0, 56.0, 97.0, 1.0, 69.0, 44.0, 50.0, 87.0, 60.0, 64.0, 62.0, 32.0, 3.0, 52.0, 21.0, 78.0, 7.0, 2.0, 64.0, 54.0, 34.0, 44.0, 24.0, 82.0, 100.0, 27.0, 56.0, 10.0, 33.0, 92.0, 22.0, 31.0, 31.0, 34.0, 7.0, 81.0, 33.0, 69.0, 11.0, 58.0, 38.0, 37.0, 40.0, 50.0, 78.0, 23.0, 14.0, 18.0, 62.0, 53.0, 1.0, 49.0, 70.0, 42.0, 87.0, 11.0, 25.0, 17.0, 95.0, 18.0, 6.0, 64.0, 10.0, 45.0, 11.0, 16.0, 84.0, 68.0, 75.0, 90.0, 85.0, 21.0, 19.0, 100.0, 21.0, 80.0, 14.0, 55.0, 10.0, 9.0, 9.0, 6.0, 14.0, 47.0, 93.0, 13.0, 93.0, 11.0, 25.0, 1.0, 23.0, 26.0, 27.0, 67.0, 79.0, 95.0, 92.0, 26.0, 22.0, 42.0, 14.0, 41.0, 93.0, 1.0, 4.0, 13.0, 5.0, 83.0, 1.0, 25.0, 42.0, 32.0, 57.0, 52.0, 6.0, 44.0, 71.0, 2.0, 65.0, 47.0, 37.0, 76.0, 72.0, 47.0, 8.0, 62.0, 24.0, 55.0, 28.0, 65.0, 69.0, 21.0, 89.0, 47.0, 41.0, 2.0, 36.0, 60.0, 31.0, 33.0, 30.0, 33.0, 68.0, 68.0, 12.0, 100.0, 30.0, 36.0, 56.0, 51.0, 28.0, 9.0, 27.0, 43.0, 5.0, 14.0, 3.0, 60.0, 2.0, 32.0, 4.0, 60.0, 8.0, 45.0, 48.0, 62.0, 45.0, 38.0, 49.0, 6.0, 33.0, 2.0, 52.0, 38.0, 93.0, 55.0, 26.0, 97.0, 31.0, 32.0, 62.0, 39.0, 38.0, 5.0, 36.0, 36.0, 9.0, 15.0, 12.0, 6.0, 69.0, 20.0, 76.0, 44.0, 11.0, 20.0, 75.0, 89.0, 21.0, 35.0, 75.0, 75.0, 47.0, 2.0, 45.0, 5.0, 5.0, 68.0, 69.0, 18.0, 94.0, 12.0, 39.0, 70.0, 13.0, 45.0, 80.0, 38.0, 6.0, 24.0, 38.0, 81.0, 13.0, 3.0, 70.0, 31.0, 5.0, 11.0, 6.0, 67.0, 38.0, 89.0, 40.0, 19.0, 38.0, 65.0, 33.0, 83.0, 79.0, 11.0, 100.0, 67.0, 22.0, 28.0, 12.0, 93.0, 1.0, 27.0, 14.0, 4.0, 12.0, 10.0, 29.0, 47.0, 67.0, 25.0, 79.0, 21.0, 70.0, 46.0, 66.0, 44.0, 69.0, 9.0, 63.0, 2.0, 13.0, 69.0, 2.0, 54.0, 50.0, 11.0, 34.0, 60.0, 64.0, 25.0, 1.0, 70.0, 68.0, 86.0, 9.0, 41.0, 46.0, 80.0, 100.0, 5.0, 4.0, 23.0, 1.0, 30.0, 2.0, 100.0, 3.0, 37.0, 92.0, 53.0"
